entity_name,krs,path,status,old_file_value,new_file_value
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[12].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2020 DO 31.12.2020,OD 01.01.2020 DO 31.12.2020
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[13].pozycja[0].dataZlozenia,no_change,12.07.2022,12.07.2022
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[13].pozycja[0].nrWpisuWprow,no_change,41,41
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[13].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2021 DO 31.12.2021,OD 01.01.2021 DO 31.12.2021
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[14].pozycja[0].dataZlozenia,no_change,12.07.2023,12.07.2023
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[14].pozycja[0].nrWpisuWprow,no_change,47,47
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[14].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2022 DO 31.12.2022,OD 01.01.2022 DO 31.12.2022
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[15].pozycja[0].dataZlozenia,no_change,16.07.2024,16.07.2024
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[15].pozycja[0].nrWpisuWprow,no_change,53,53
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[15].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2023 DO 31.12.2023,OD 01.01.2023 DO 31.12.2023
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[16].pozycja[0].dataZlozenia,no_change,11.07.2025,11.07.2025
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[16].pozycja[0].nrWpisuWprow,no_change,60,60
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[16].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2024 DO 31.12.2024,OD 01.01.2024 DO 31.12.2024
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[17].pozycja[0].dataZlozenia,no_change,26.08.2026,26.08.2026
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[17].pozycja[0].nrWpisuWprow,no_change,70,70
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[17].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2025 DO 31.12.2025,OD 01.01.2025 DO 31.12.2025
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[1].pozycja[0].dataZlozenia,no_change,12.07.2010,12.07.2010
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[1].pozycja[0].nrWpisuWprow,no_change,6,6
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[1].pozycja[0].zaOkresOdDo,no_change,01.01.2009 - 31.12.2009,01.01.2009 - 31.12.2009
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[2].pozycja[0].dataZlozenia,no_change,07.07.2011,07.07.2011
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[2].pozycja[0].nrWpisuWprow,no_change,7,7
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[2].pozycja[0].zaOkresOdDo,no_change,01.01.2010 R. - 31.12.2010 R.,01.01.2010 R. - 31.12.2010 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[3].pozycja[0].dataZlozenia,no_change,22.05.2012,22.05.2012
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[3].pozycja[0].nrWpisuWprow,no_change,10,10
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[3].pozycja[0].zaOkresOdDo,no_change,01.01.2011 R. - 31.12.2011 R.,01.01.2011 R. - 31.12.2011 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[4].pozycja[0].dataZlozenia,no_change,07.06.2013,07.06.2013
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[4].pozycja[0].nrWpisuWprow,no_change,11,11
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[4].pozycja[0].zaOkresOdDo,no_change,01.01.2012 - 31.12.2012,01.01.2012 - 31.12.2012
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[5].pozycja[0].dataZlozenia,no_change,03.07.2014,03.07.2014
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[5].pozycja[0].nrWpisuWprow,no_change,13,13
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[5].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2013 DO 31.12.2013,OD 01.01.2013 DO 31.12.2013
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[6].pozycja[0].dataZlozenia,no_change,07.07.2015,07.07.2015
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[6].pozycja[0].nrWpisuWprow,no_change,17,17
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[6].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2014 DO 31.12.2014,OD 01.01.2014 DO 31.12.2014
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[7].pozycja[0].dataZlozenia,no_change,27.06.2016,27.06.2016
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[7].pozycja[0].nrWpisuWprow,no_change,19,19
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[7].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2015 DO 31.12.2015,OD 01.01.2015 DO 31.12.2015
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[8].pozycja[0].dataZlozenia,no_change,06.07.2017,06.07.2017
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[8].pozycja[0].nrWpisuWprow,no_change,21,21
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[8].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2016 DO 31.12.2016,OD 01.01.2016 DO 31.12.2016
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[9].pozycja[0].dataZlozenia,no_change,04.07.2018,04.07.2018
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[9].pozycja[0].nrWpisuWprow,no_change,22,22
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuRocznegoSprawozdaniaFinansowego[9].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2017 DO 31.12.2017,OD 01.01.2017 DO 31.12.2017
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[0].pozycja[0].nrWpisuWprow,no_change,4,4
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[0].pozycja[0].zaOkresOdDo,no_change,05.05.2008 - 31.12.2008,05.05.2008 - 31.12.2008
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[10].pozycja[0].nrWpisuWprow,no_change,29,29
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[10].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2018 DO 31.12.2018,OD 01.01.2018 DO 31.12.2018
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[11].pozycja[0].nrWpisuWprow,no_change,35,35
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[11].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2019 DO 31.12.2019,OD 01.01.2019 DO 31.12.2019
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[12].pozycja[0].nrWpisuWprow,no_change,39,39
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[12].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2020 DO 31.12.2020,OD 01.01.2020 DO 31.12.2020
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[13].pozycja[0].nrWpisuWprow,no_change,44,44
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[13].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2021 DO 31.12.2021,OD 01.01.2021 DO 31.12.2021
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[14].pozycja[0].nrWpisuWprow,no_change,50,50
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[14].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2022 DO 31.12.2022,OD 01.01.2022 DO 31.12.2022
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[15].pozycja[0].nrWpisuWprow,no_change,56,56
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[15].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2023 DO 31.12.2023,OD 01.01.2023 DO 31.12.2023
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[16].pozycja[0].nrWpisuWprow,no_change,63,63
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[16].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2024 DO 31.12.2024,OD 01.01.2024 DO 31.12.2024
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[17].pozycja[0].nrWpisuWprow,no_change,71,71
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[17].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2025 DO 31.12.2025,OD 01.01.2025 DO 31.12.2025
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[1].pozycja[0].nrWpisuWprow,no_change,6,6
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[1].pozycja[0].zaOkresOdDo,no_change,01.01.2009 - 31.12.2009,01.01.2009 - 31.12.2009
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[2].pozycja[0].nrWpisuWprow,no_change,7,7
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[2].pozycja[0].zaOkresOdDo,no_change,01.01.2010 R. - 31.12.2010 R.,01.01.2010 R. - 31.12.2010 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[3].pozycja[0].nrWpisuWprow,no_change,10,10
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[3].pozycja[0].zaOkresOdDo,no_change,01.01.2011 R. - 31.12.2011 R.,01.01.2011 R. - 31.12.2011 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[4].pozycja[0].nrWpisuWprow,no_change,11,11
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[4].pozycja[0].zaOkresOdDo,no_change,01.01.2012 - 31.12.2012,01.01.2012 - 31.12.2012
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[5].pozycja[0].nrWpisuWprow,no_change,13,13
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[5].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2013 DO 31.12.2013,OD 01.01.2013 DO 31.12.2013
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[6].pozycja[0].nrWpisuWprow,no_change,17,17
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[6].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2014 DO 31.12.2014,OD 01.01.2014 DO 31.12.2014
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[7].pozycja[0].nrWpisuWprow,no_change,19,19
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[7].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2015 DO 31.12.2015,OD 01.01.2015 DO 31.12.2015
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[8].pozycja[0].nrWpisuWprow,no_change,21,21
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[8].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2016 DO 31.12.2016,OD 01.01.2016 DO 31.12.2016
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[9].pozycja[0].nrWpisuWprow,no_change,25,25
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuSprawozdaniaZDzialalnosci[9].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2017 DO 31.12.2017,OD 01.01.2017 DO 31.12.2017
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[0].pozycja[0].nrWpisuWprow,no_change,4,4
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[0].pozycja[0].zaOkresOdDo,no_change,05.05.2008 - 31.12.2008,05.05.2008 - 31.12.2008
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[10].pozycja[0].nrWpisuWprow,no_change,28,28
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[10].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2018 DO 31.12.2018,OD 01.01.2018 DO 31.12.2018
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[11].pozycja[0].nrWpisuWprow,no_change,34,34
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[11].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2019 DO 31.12.2019,OD 01.01.2019 DO 31.12.2019
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[12].pozycja[0].nrWpisuWprow,no_change,38,38
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[12].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2020 DO 31.12.2020,OD 01.01.2020 DO 31.12.2020
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[13].pozycja[0].nrWpisuWprow,no_change,43,43
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[13].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2021 DO 31.12.2021,OD 01.01.2021 DO 31.12.2021
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[14].pozycja[0].nrWpisuWprow,no_change,49,49
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[14].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2022 DO 31.12.2022,OD 01.01.2022 DO 31.12.2022
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[15].pozycja[0].nrWpisuWprow,no_change,55,55
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[15].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2023 DO 31.12.2023,OD 01.01.2023 DO 31.12.2023
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[16].pozycja[0].nrWpisuWprow,no_change,62,62
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[16].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2024 DO 31.12.2024,OD 01.01.2024 DO 31.12.2024
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[17].pozycja[0].nrWpisuWprow,no_change,72,72
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[17].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2025 DO 31.12.2025,OD 01.01.2025 DO 31.12.2025
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[1].pozycja[0].nrWpisuWprow,no_change,6,6
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[1].pozycja[0].zaOkresOdDo,no_change,01.01.2009 - 31.12.2009,01.01.2009 - 31.12.2009
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[2].pozycja[0].nrWpisuWprow,no_change,7,7
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[2].pozycja[0].zaOkresOdDo,no_change,01.01.2010 R. - 31.12.2010 R.,01.01.2010 R. - 31.12.2010 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[3].pozycja[0].nrWpisuWprow,no_change,10,10
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[3].pozycja[0].zaOkresOdDo,no_change,01.01.2011 R. - 31.12.2011 R.,01.01.2011 R. - 31.12.2011 R.
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[4].pozycja[0].nrWpisuWprow,no_change,11,11
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[4].pozycja[0].zaOkresOdDo,no_change,01.01.2012 - 31.12.2012,01.01.2012 - 31.12.2012
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[5].pozycja[0].nrWpisuWprow,no_change,13,13
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[5].pozycja[0].zaOkresOdDo,no_change,OD 01.01.2013 DO 31.12.2013,OD 01.01.2013 DO 31.12.2013
CGI Polska S.A.,0000307263,root.odpis.dane.dzial3.wzmiankiOZlozonychDokumentach.wzmiankaOZlozeniuUchwalyPostanowieniaOZatwierdzeniuRocznegoSprawozdaniaFinansowego[6].pozycja[0].nrWpisuWprow,no_change,17,17
